id,country-code,name,code
60120845-d519-48af-8f96-ba0f19daf332,"EC","Manabi","EC-M"
3719831d-21e7-4855-a733-9d9560df4b02,"EC","Morona Santiago","EC-S"
10a74d81-6010-4a9a-b679-e39d4c31692c,"EC","Napo","EC-N"
efa57a0d-9fe0-4fc2-b13e-820a54475a3d,"EC","Orellana","EC-D"
7786343f-ab12-4ba6-bb83-e84344f35023,"EC","Pastaza","EC-Y"
050b353a-f3ed-40c6-993a-f4f589a9f9ff,"EC","Pichincha","EC-P"
4a81532f-0a5b-4e84-8025-b8703345ded4,"EC","Santa Elena","EC-SE"
b8d3bc50-78c3-4f9b-9971-f8fb173fd065,"EC","Santo Domingo de los Tsachilas","EC-SD"
0e86365d-65f4-4e56-8e18-5a8e2a2ff432,"EC","Sucumbios","EC-U"
ae442a35-a3d9-4aa5-a400-cd9258c9b6e8,"EC","Tungurahua","EC-T"
82991f19-fd15-4831-8d7e-323dfe620564,"EC","Zamora Chinchipe","EC-Z"
9b4add5f-d6da-4487-b645-927496a38bb5,"EE","Harjumaa","EE-37"
7c6b138a-c0cb-4d0a-a2f7-f7a9394dc4d4,"EE","Hiiumaa","EE-39"
a6400a7f-673e-4f0e-b48d-5151faa29321,"EE","Ida-Virumaa","EE-45"
2caab456-8e0c-4c3c-95cb-54b68d1b0936,"EE","Jarvamaa","EE-52"
fcf9985f-f206-4c91-b818-c4c3528a9555,"EE","Jogevamaa","EE-50"
c886bbd7-e893-4ed6-84cd-367de541dc5b,"EE","Laane-Virumaa","EE-60"
f3776ce3-e13f-4a7f-8c80-a24d199b7668,"EE","Laanemaa","EE-56"
2f525a13-6b27-4400-be1f-e7ecdefe6b96,"EE","Parnumaa","EE-68"
55a5a5d8-0005-4d78-aad2-3907a2b67c5b,"EE","Polvamaa","EE-64"
bae53932-2e9f-4806-965a-3692702cb398,"EE","Raplamaa","EE-71"
cdb038d9-1e8a-4a83-a682-24bed2197dcb,"EE","Saaremaa","EE-74"
056bad25-ac6f-4d55-a38c-d6857281618f,"EE","Tartumaa","EE-79"
02362570-302e-486e-8b26-8542a96ad45c,"EE","Valgamaa","EE-81"
43a4126d-abf5-494b-8ec4-322f8cab8a24,"EE","Viljandimaa","EE-84"
e00e527e-a1ab-4de6-8e65-cd27eb82267b,"EE","Vorumaa","EE-87"
926b9bc0-86bb-4d38-b7b5-8f3730da3314,"EG","Ad Daqahliyah","EG-DK"
7b59db67-296a-4922-ab5e-1771c0baa991,"EG","Al Bahr al Ahmar","EG-BA"
b829e877-df48-434c-80b3-508dde02a516,"EG","Al Buhayrah","EG-BH"
59b990a1-7914-483c-af07-31f0f5c62c18,"EG","Al Fayyum","EG-FYM"
f5070345-50d4-4294-993a-4cb457511e31,"EG","Al Gharbiyah","EG-GH"
74abba66-1bdb-45b9-856a-66cf0d658efe,"EG","Al Iskandariyah","EG-ALX"
f3628023-631d-483e-8854-40d65d9d1a13,"EG","Al Isma'iliyah","EG-IS"
70969c32-ea73-49e5-a432-228d766d3615,"EG","Al Jizah","EG-GZ"
69f962db-5cc5-4b86-b71e-4a629420b995,"EG","Al Minufiyah","EG-MNF"
106bc879-e540-4583-9c3b-ed9b9958d7a0,"EG","Al Minya","EG-MN"
97e2b7f5-c8b3-4ae9-a391-4db126cf9ff4,"EG","Al Qahirah","EG-C"
5582725b-debd-4023-9be0-78af6eec3e27,"EG","Al Qalyubiyah","EG-KB"
df9b8482-e5ec-4873-843c-a7a349514664,"EG","Al Uqsur","EG-LX"
58675d84-127e-4cc1-9a2c-2cba2dfc53b2,"EG","Al Wadi al Jadid","EG-WAD"
55ea2a55-0804-4a1a-8109-006aa48f7222,"EG","As Suways","EG-SUZ"
b2a7c861-e553-4f79-b486-e2688e71a216,"EG","Ash Sharqiyah","EG-SHR"
6571427d-b3be-4789-bf50-bafdd73efd18,"EG","Aswan","EG-ASN"
19e938ae-d776-48bc-8b9e-4af94a8ad886,"EG","Asyut","EG-AST"
dad54887-135f-47f6-b1de-15ccee84cfba,"EG","Bani Suwayf","EG-BNS"
fdaae317-1292-4a46-afbc-55fff70cd0c0,"EG","Bur Sa'id","EG-PTS"
7fbc8eba-5bdc-40f3-8dae-f17950d2f6de,"EG","Dumyat","EG-DT"
7fc2d56a-e630-4ea9-9c38-6a4456643dd0,"EG","Janub Sina'","EG-JS"
3b7a5f32-df2c-4cf2-adcb-20b2b24cab6a,"EG","Kafr ash Shaykh","EG-KFS"
189beabf-0947-4397-9e98-86126b2a9edb,"EG","Matruh","EG-MT"
1458529d-9a7f-43b8-83c4-c0bcf58d2dd2,"EG","Qina","EG-KN"
cebd33b4-8b08-4b90-9288-1145a4c529e6,"EG","Shamal Sina'","EG-SIN"
4eca529e-76a5-489c-b73c-6960ab2ded5e,"EG","Suhaj","EG-SHG"
b8c61630-956b-4e5c-abdb-441cb116e69c,"EH","Western Sahara","-"
3076bf8a-70e2-4166-88e4-2c84ce7c20bc,"ER","Al Awsat","ER-MA"
17521534-2740-4e4d-ba43-56531d4362d4,"ES","Andalucia","ES-AN"
b5e9dccd-26c4-44f5-976c-df11698e441a,"ES","Aragon","ES-AR"
c3ca43a7-4345-4773-a88e-6cbd58457059,"ES","Asturias, Principado de","ES-AS"
aa23b98b-a278-401c-9531-813c0c8946e2,"ES","Canarias","ES-CN"
50ff9d19-7c72-485e-8f65-a2b4e2c97dfd,"ES","Cantabria","ES-CB"
8bfd1d73-a6ba-456a-b9ce-d1d8d7b74bdc,"ES","Castilla y Leon","ES-CL"
67999ef4-cb50-454a-a3a6-915ff2d019ef,"ES","Castilla-La Mancha","ES-CM"
7ee71764-c103-4f77-99a3-8fa0c31d6ec4,"ES","Catalunya","ES-CT"
77a82745-b9fd-451e-a180-cf3fe2941a15,"ES","Ceuta","ES-CE"
f835cdd1-af76-4c01-9755-cedb991a2a91,"ES","Extremadura","ES-EX"
d57b94df-01f8-44b1-b23f-fc4fc24556c3,"ES","Galicia","ES-GA"
7ff78684-d07a-49ce-9872-52d05a32dc45,"ES","Illes Balears","ES-IB"
8938ecb9-5445-412b-9635-8fca697aaaf8,"ES","La Rioja","ES-RI"
6df95ed6-b8c4-4b22-96e4-43b42ab47a93,"ES","Madrid, Comunidad de","ES-MD"
27f570db-c312-474d-960f-e97b62ada3dc,"ES","Melilla","ES-ML"
697d819d-99c7-46d2-842e-7e229f5cf76e,"ES","Murcia, Region de","ES-MC"
ce1dbe1b-f94f-4db9-bfa5-acf429ad88c7,"ES","Navarra, Comunidad Foral de","ES-NC"
3318d064-ff85-457d-8e3e-ae57da3da03c,"ES","Pais Vasco","ES-PV"
886ee9f5-eb3a-4caa-9432-9b74333f1da6,"ES","Valenciana, Comunidad","ES-VC"
e4d93f2e-64ee-4d00-aa3f-08b9099dc751,"ET","Adis Abeba","ET-AA"
a9c5b65e-9ec9-4d97-a26a-b9545826dae4,"ET","Afar","ET-AF"
7398a0fc-37dd-406d-b4af-532280064290,"ET","Amara","ET-AM"
05f268d1-b9c9-4341-9be5-34cada28e601,"ET","Binshangul Gumuz","ET-BE"
f57c7428-63e9-46c2-b540-8bc858764fb9,"ET","Dire Dawa","ET-DD"
e53abbd9-b5a6-4aa7-9a35-ddca506d07fe,"ET","Hareri Hizb","ET-HA"
de5ffe47-6f5a-45a9-83c5-2752c282659a,"ET","Oromiya","ET-OR"
858444c5-8d88-4cb3-87eb-a21e5c0f8cbc,"ET","Sumale","ET-SO"
cf9518ab-b2e5-4553-94b5-bd8ca07f02af,"ET","Tigray","ET-TI"
ce4f3836-f487-4ad8-8dba-78db1baa0369,"ET","YeDebub Biheroch Bihereseboch na Hizboch","ET-SN"
6724e561-410f-4069-9ab4-299dda121eff,"FI","Etela-Karjala","FI-02"
391d870d-e4e2-493b-b3b9-abe9d7743333,"FI","Etela-Pohjanmaa","FI-03"
a2c36073-40ef-4cc2-935f-8475a8704a33,"FI","Etela-Savo","FI-04"
3aa925db-e290-42e9-8c9a-2fd845872234,"FI","Kainuu","FI-05"
8aea1456-5839-44b2-b9e4-32bfed91baba,"FI","Kanta-Hame","FI-06"
8eeed878-e4af-4130-9bcd-fbbd16b16951,"FI","Keski-Pohjanmaa","FI-07"
a4b91985-f1be-43d6-8837-c7869ff6ddd8,"FI","Keski-Suomi","FI-08"
4eca2a16-b745-485a-819f-51c4b191bc4c,"FI","Kymenlaakso","FI-09"
f2f80c01-3e07-4c5e-8f16-7f1a934ad2eb,"FI","Lappi","FI-10"
2144f70c-3d33-4d42-8ecb-d8d862763399,"FI","Paijat-Hame","FI-16"
2405326b-494a-46b3-bf03-c95eb35fc3ac,"FI","Pirkanmaa","FI-11"
8b6b2060-4a08-4428-aea6-00f8bfb4398e,"FI","Pohjanmaa","FI-12"
336d1d22-b3a4-463e-8cd7-7af191cc1fe5,"FI","Pohjois-Karjala","FI-13"
e1d4cc64-f18b-4108-9110-0a3ef12d0801,"FI","Pohjois-Pohjanmaa","FI-14"
41d18791-d375-4cb2-a51e-fd8645b4387a,"FI","Pohjois-Savo","FI-15"
09b8cc22-863c-482c-82c8-a10d1ab1a0cc,"FI","Satakunta","FI-17"
6ed65da9-204e-4f3f-a7b4-a01decf2ad19,"FI","Uusimaa","FI-18"
2f2cc842-a5e2-42bb-8f2a-dcc12e42c00d,"FI","Varsinais-Suomi","FI-19"
9df187c1-d0e6-4f32-9aea-2cc072582531,"FJ","Central","FJ-C"
85fbadb2-cf31-466b-aaa1-e4bec7751557,"FJ","Eastern","FJ-E"
d0efb11d-e891-45a0-945e-fec97bb5ecab,"FJ","Northern","FJ-N"
c3f39e5a-d295-401f-a218-83ad2de7ae45,"FJ","Rotuma","FJ-R"
e7621d71-7975-4585-beb2-5235396c17b9,"FJ","Western","FJ-W"
3caa419f-b952-48e2-8cd4-14f145249c8b,"FK","Falkland Islands (Malvinas)","-"
5d8ae330-1403-4ffe-9578-51a50a83aaa8,"FM","Chuuk","FM-TRK"
81b7c9c1-1fdf-40ed-a957-084a6ddcdbf7,"FM","Kosrae","FM-KSA"
a6c992ee-a287-425e-bf8c-51d5772605eb,"FM","Pohnpei","FM-PNI"
770f4705-8200-4ba4-9079-c28d32512403,"FM","Yap","FM-YAP"
70bca037-556a-4109-822b-aecdbd84c438,"FO","Eysturoy","-"
3d14dd09-d9ab-4853-8b12-8f3c416aafd9,"FO","Nordoyar","-"
4af73c22-ce2c-41d6-ade6-1bfef33453b6,"FO","Streymoy","-"
31077892-d1f7-4c7e-a9cb-0e0d3b6639f3,"FO","Suduroy","-"
07fe9ef2-446c-485c-b7fc-6d6069e133fc,"FO","Vagar","-"
445ccd60-a79c-48d6-a6e2-6812386f3254,"FR","Auvergne-Rhone-Alpes","FR-ARA"
21c8891c-47be-4119-ba32-d5d4587f72e1,"FR","Bourgogne-Franche-Comte","FR-BFC"
2158c7f0-b2ab-45c3-8166-3d563f8a3f57,"FR","Bretagne","FR-BRE"
fbe6df8e-685a-41fa-ac84-e42ddd678946,"FR","Centre-Val de Loire","FR-CVL"
71be944e-b31e-40e3-9721-170c13d7f731,"FR","Corse","FR-20R"
f51c853c-35ef-485c-8733-0e76544651ae,"FR","Grand-Est","FR-GES"
efd1e06b-996e-4ec5-ae08-392076c20c5d,"FR","Hauts-de-France","FR-HDF"
5839203b-6557-41d2-bd9e-753527cce04a,"FR","Ile-de-France","FR-IDF"
d743d080-e3b6-41a4-8185-894538230c95,"FR","Normandie","FR-NOR"
dff4d999-6c0a-47be-8417-7f9754c3ff3d,"FR","Nouvelle-Aquitaine","FR-NAQ"
c3e0dee1-bac0-4583-9064-64f0ef624822,"FR","Occitanie","FR-OCC"
0ec5c937-b0ec-4249-a560-fefea6953e2a,"FR","Pays-de-la-Loire","FR-PDL"
15ef8bd1-11b8-460f-9f7e-479d9ce4593b,"FR","Provence-Alpes-Cote-d'Azur","FR-PAC"
6ef89405-b84e-4bfc-aece-9e3c36b1c89f,"GA","Estuaire","GA-1"
f988a2b4-18c5-488c-b1f9-abb3031929a1,"GA","Haut-Ogooue","GA-2"
8137ea65-0049-4634-ba67-9bbd8e5d0552,"GA","Moyen-Ogooue","GA-3"
4b2f9fa2-620e-4d8f-9acc-aede8c4cfce3,"GA","Ngounie","GA-4"
7fd98da9-d8fb-4748-86e4-21fa57044b80,"GA","Nyanga","GA-5"
81066c95-8ba0-4a2b-992d-827f2f4a59b0,"GA","Ogooue-Maritime","GA-8"
1c917a59-579b-4f72-9f42-486884ffc72c,"GA","Woleu-Ntem","GA-9"
97aabc80-03a7-4752-aba5-984288c1c164,"GB","England","GB-ENG"
1b7b5376-9b39-4480-af77-9b672ecf2637,"GB","Northern Ireland","GB-NIR"
e8568c97-54ee-4799-b266-e902dc2a333c,"GB","Scotland","GB-SCT"
6fa6d5c1-73fa-47ca-878c-92369f6de354,"GB","Wales","GB-WLS"
b48edeb7-a97a-429f-8289-8b52f1af403d,"GD","Saint Andrew","GD-01"
9451b74d-2c4d-45fc-b3ca-55a76d9b678c,"GD","Saint David","GD-02"
7ea0d95e-b31e-4723-ae7e-83a4ed5c19ad,"GD","Saint George","GD-03"
77f71ba8-9f2c-4d19-8d7e-1a2bda1554f5,"GD","Saint John","GD-04"
9ab78867-3311-40a3-bf09-ee213e2e8a80,"GD","Saint Mark","GD-05"
b04f6236-ae46-4a6a-ab37-088f56d8501c,"GD","Saint Patrick","GD-06"
9d6a8da7-7268-493c-b186-43528bc2253e,"GD","Southern Grenadine Islands","GD-10"
5e1fb979-e3e4-4f1a-81ed-03098d4cfb4c,"GE","Abkhazia","GE-AB"
00a3f9a6-868a-4ef5-88ab-d2677a4d4f9d,"GE","Ajaria","GE-AJ"
d2437063-6569-4c48-9ed5-3c916689d85f,"GE","Guria","GE-GU"
b4671cdd-d21a-4b5b-97a2-8a37e52e827e,"GE","Imereti","GE-IM"
6a9a573d-79e9-4b5c-8694-f1bf722e8ca7,"GE","K'akheti","GE-KA"
4f0ce319-3066-4f22-b331-fcba16ea7cdc,"GE","Kvemo Kartli","GE-KK"
fc406ebd-9f57-4851-a79e-867a4c0d492e,"GE","Mtskheta-Mtianeti","GE-MM"
47f759d8-2a7b-4809-9ac2-57ed81d1f212,"GE","Rach'a-Lechkhumi-Kvemo Svaneti","GE-RL"
e390a667-5ceb-4d66-bfb2-c2c20b122f5c,"GE","Samegrelo-Zemo Svaneti","GE-SZ"
d1e5cbbe-9938-46ad-869f-a1a75a280936,"GE","Samtskhe-Javakheti","GE-SJ"
81773a22-975f-4b61-ac70-51cd1089e6e4,"GE","Shida Kartli","GE-SK"
ef4ad68d-9767-4fb6-a943-ea6cd71c5588,"GE","Tbilisi","GE-TB"
11256662-d483-4b64-a9cd-caab7c53a9e6,"GF","Guyane","-"
9edc7621-4373-45c9-8682-601d6cf3f0d9,"GG","Guernsey","-"
22c6871c-e86c-4b5a-a8ab-e3bb3416895a,"GH","Ahafo","GH-AF"
70bad978-e204-4bf3-91f2-c3634fd5d76e,"GH","Ashanti","GH-AH"
9cacde9a-441b-44b7-8b4e-7552863a4038,"GH","Bono","GH-BO"
612a492f-080d-4f74-a82e-93ac5223a7c7,"GH","Bono East","GH-BE"
0ad1708a-42b0-406d-b60f-64a5cf47e58a,"GH","Central","GH-CP"
0f7ef422-ddb3-4946-b5e8-ad4c9bc6604c,"GH","Eastern","GH-EP"
4925097a-ff9c-4c44-8024-8ec030fda414,"GH","Greater Accra","GH-AA"
78349566-1e75-442f-8c0e-06506432f094,"GH","Northern","GH-NP"
b4a08833-fa0a-4071-a537-2f9d05f64b36,"GH","Upper East","GH-UE"
2b623156-c540-475e-b216-43aa3e97493d,"GH","Upper West","GH-UW"
691e40a9-480a-495f-838a-c7b64744931c,"GH","Volta","GH-TV"
593c8054-37a9-49f6-a6ad-5b2a1367a329,"GH","Western","GH-WP"
a32aa5f7-94ff-4ac5-b08b-a2a943a3c0cd,"GI","Gibraltar","-"
367d6289-b7ec-4d2a-90d8-9c7498ff4b87,"GL","Avannaata Kommunia","GL-AV"
bd79dec1-3597-46b1-872f-1191c85799b1,"GL","Kommune Kujalleq","GL-KU"
bd1bd656-5d4f-406f-83ce-5a67fd800c2a,"GL","Kommune Qeqertalik","GL-QT"
3bacdbf9-5407-4938-be33-b01be48b7a7f,"GL","Kommuneqarfik Sermersooq","GL-SM"
6fbccf42-ce6e-4eb8-889e-90c209031169,"GL","Qeqqata Kommunia","GL-QE"
de119d10-51b0-47a8-9a8b-a5adf6d5fc73,"GM","Banjul","GM-B"
43b18a3d-0b9c-45ad-8c9e-00ead3bc7178,"GM","Central River","GM-M"
b8223ed8-7ab9-4818-a31c-2998ec310578,"GM","Lower River","GM-L"
ae247fdf-a51c-4634-913c-a176923f2063,"GM","North Bank","GM-N"
85f393b4-7b13-4970-89fe-f68d231228f6,"GM","Upper River","GM-U"
8d7f67e4-0015-4a09-8c6a-f542d1e3a2c8,"GM","Western","GM-W"
1b966a81-a5bb-4d69-bf1a-17da7ac8ec0b,"GN","Boffa","GN-BF"
1875f641-3e87-4fba-836e-a1c72f2fd01b,"GN","Boke","GN-B"
053a922b-711f-4f19-956c-a1af29724ba5,"GN","Conakry","GN-C"
d0cfaeca-e459-4006-b9e3-2084d08d952b,"GN","Coyah","GN-CO"
9679d135-193c-448f-bfe0-b48f17924beb,"GN","Dabola","GN-DB"
caac6539-91ed-49e5-aca5-c07ed1c354ac,"GN","Dinguiraye","GN-DI"
38a4ca5a-486d-4f77-82bd-cc9adb3d7df5,"GN","Dubreka","GN-DU"
74135cc6-efd5-42d5-a59a-d989f95b2bd2,"GN","Fria","GN-FR"
2a43c498-9b41-482f-a856-0b5537e46c07,"GN","Kankan","GN-K"
c60de0a1-35cc-4c60-8390-37bb47e79355,"GN","Kouroussa","GN-KO"
0ea842ac-f00b-4c41-8e41-3145214527c9,"GN","Labe","GN-L"
c94ad0ec-fe88-448a-8082-daafe4c71e5d,"GN","Labe","GN-LA"
26bff3c3-5dfc-47ad-8ffe-af03f729c1a6,"GN","Nzerekore","GN-N"
f0788812-5e99-4111-8989-c74a09b7944b,"GN","Siguiri","GN-SI"
dd579077-c06c-41f4-9d15-75299b41c859,"GP","Guadeloupe","-"
5e87c0b8-7034-4021-a9ed-9d452cab7a38,"GQ","Bioko Norte","GQ-BN"
730a327f-61a9-4885-a887-b9b4f2161f4e,"GQ","Kie-Ntem","GQ-KN"
284c3254-403c-44b0-9e63-b744346f7360,"GQ","Litoral","GQ-LI"
5f02ead2-daab-4d6a-b783-bb8c42d9ecc7,"GQ","Wele-Nzas","GQ-WN"
52c0dc1f-c6fb-43d5-87ad-85caeeac5c14,"GR","Agion Oros","GR-69"
67004eed-8d37-40e1-afb0-2eff17612fd6,"GR","Anatoliki Makedonia kai Thraki","GR-A"
4e9fbc95-1fdb-4ebd-8453-e13a19ec1025,"GR","Attiki","GR-I"
66795958-2245-4b77-861c-4c4ea1920041,"GR","Dytiki Ellada","GR-G"
cee8bd42-60e6-4eb6-8695-443098274539,"GR","Dytiki Makedonia","GR-C"
62a7168c-7445-4d51-9498-444496dcdef0,"GR","Ionia Nisia","GR-F"
32468db8-dec5-4d3e-8731-ee022929bf16,"GR","Ipeiros","GR-D"
26c0be4a-9cd9-4d0e-8923-83198183ebd7,"GR","Kentriki Makedonia","GR-B"
7fd155d0-ff1e-45b9-af27-8a6488e849f3,"GR","Kriti","GR-M"
819f118b-81be-4108-a759-1793918da1f0,"GR","Notio Aigaio","GR-L"
3d147f2d-1914-4c31-b893-42da255d2552,"GR","Peloponnisos","GR-J"
dfec7b42-aec2-46de-805b-0c99fb415d0d,"GR","Sterea Ellada","GR-H"
bc9559a2-edaa-46dc-8017-251e4e147811,"GR","Thessalia","GR-E"
e4a9ccc7-29ca-4bea-9e2e-382b4ee4943c,"GR","Voreio Aigaio","GR-K"
dd0f6b19-d76c-4a64-8787-fc0ffd0a4912,"GS","South Georgia and the South Sandwich Islands","-"
e4a48bcb-b54b-4588-8779-e73b31a83437,"GT","Alta Verapaz","GT-16"
b11aa4b8-daba-4b5e-a7d0-3a6b2ef82db8,"GT","Baja Verapaz","GT-15"
6aef2595-2f4c-4a37-8041-0f2ea44e1e7f,"GT","Chimaltenango","GT-04"
7e8c5fab-0213-4c3e-a898-ae4209151b2f,"GT","Chiquimula","GT-20"
471cb3d5-8a74-490b-af0b-0e53043cdf8a,"GT","El Progreso","GT-02"
e59ac792-d348-42f6-8211-09725991a91d,"GT","Escuintla","GT-05"
a37d7d91-8613-4278-84f6-4958f9f1463a,"GT","Guatemala","GT-01"
30b751a5-8564-49dd-b67e-670f9895a560,"GT","Huehuetenango","GT-13"
a1b0410d-f1f4-497e-84c6-087fb1ef5c95,"GT","Izabal","GT-18"
b580369c-aad1-48a6-9952-57e2e2f3ea43,"GT","Jalapa","GT-21"
726277de-c9ba-469e-9010-53bd25f0a2aa,"GT","Jutiapa","GT-22"
e377530d-f666-446d-adf2-7a1ab720b50f,"GT","Peten","GT-17"
eaa22b57-919b-42a7-ae79-81d310b1bfb8,"GT","Quetzaltenango","GT-09"
00f5d5e8-b6b5-4414-81fc-cfe59dc2bd77,"GT","Quiche","GT-14"
e81a5d4c-1111-42a4-a81a-9ea17e44b08f,"GT","Retalhuleu","GT-11"
18ba9bc9-92b7-44d0-b3ff-e2903883a00a,"GT","Sacatepequez","GT-03"
77ef5924-37c9-4481-acd4-657fedd87fb9,"GT","San Marcos","GT-12"
40b0fb5a-a71b-4411-b746-02a7048d8f1a,"GT","Santa Rosa","GT-06"
405e50f3-4834-41bd-b6ec-bffee72e7934,"GT","Solola","GT-07"
3727b8ca-7e91-40d3-9321-67d161f63d1f,"GT","Suchitepequez","GT-10"
fdf70ef9-60c2-44c8-9f79-c87123964930,"GT","Totonicapan","GT-08"
f4b6881b-baef-44c6-94a4-60497e771067,"GT","Zacapa","GT-19"
a2e32e6a-bd2e-4101-9396-eca318d2fc7e,"GU","Agana Heights","-"
37a2f391-abe7-49d0-8bba-d8aa921e7ed3,"GU","Agat","-"
fc0f06cc-06b7-4ff1-a2d3-c600d8ed8bb6,"GU","Barrigada","-"
140947c6-321a-4035-a2fc-f5115b8f2992,"GU","Chalan Pago-Ordot","-"
e3ec4ce1-1b47-4d2f-8e21-cf6618fbc111,"GU","Dededo","-"
80766835-f143-4a2e-a103-598eb03895fb,"GU","Hagatna","-"
58141376-5b6e-4c71-a7de-84ca006bf4eb,"GU","Inarajan","-"
88c9b41a-b073-4182-bf13-6191a0d6609c,"GU","Mangilao","-"
b23bcafb-b4b7-40a3-8dac-a13514946992,"GU","Mongmong-Toto-Maite","-"
71ad61b3-5e1f-4048-8fbf-062cb79070f2,"GU","Piti","-"
71702a8a-afc0-4a4e-87b8-a3807f221212,"GU","Santa Rita","-"
3fee09c2-224d-47d3-a7aa-71e7bd59484a,"GU","Sinajana","-"
cbb0919d-33dd-4902-b42d-4fc817ff5a71,"GU","Talofofo","-"
869bb4db-b921-4cf5-b6ce-8d3ef637ee22,"GU","Tamuning-Tumon-Harmon","-"
19798e09-a516-472a-82a7-01838ddc80db,"GU","Yigo","-"
f9482d25-84e0-44af-83cc-604e19624139,"GU","Yona","-"
4017a069-788c-4213-b05f-4ec64312bfa3,"GW","Bissau","GW-BS"
0fca0099-ed7a-4796-923e-17f33a6ad311,"GW","Cacheu","GW-CA"
b2baf31b-3e42-4a56-b5be-185d42c4fcc9,"GW","Gabu","GW-GA"
8812e005-4edc-46f6-a7fd-62e5d4d2115e,"GW","Oio","GW-OI"
f3d25290-859e-48ea-a50c-50c06a4ad712,"GW","Tombali","GW-TO"
60cd6c2f-9fcc-4bd8-be01-3e5c612a6529,"GY","Cuyuni-Mazaruni","GY-CU"
998067a1-d8fa-4354-a0df-885f636bebb5,"GY","Demerara-Mahaica","GY-DE"
cfaf8410-0ec1-482d-b76a-6e0bce4873fe,"GY","East Berbice-Corentyne","GY-EB"
896383a2-0de6-4253-9698-a6e3fa19a969,"GY","Essequibo Islands-West Demerara","GY-ES"
6b68891c-6e25-449e-802f-cf00ac63a555,"GY","Mahaica-Berbice","GY-MA"
dddd2113-11df-46d5-9327-a4ab063d17cd,"GY","Potaro-Siparuni","GY-PT"
efc2ca63-088c-4ab8-92d6-ee83558e9eb5,"GY","Upper Demerara-Berbice","GY-UD"
e08d32c0-9902-43fc-9c3b-e92baaa9697d,"HK","Hong Kong","-"
d5bd2657-3db0-418f-a3cc-d308ddb10580,"HM","Heard Island and McDonald Islands","-"
44d2dfd2-1f62-46db-ba5c-eb3e4a444684,"HN","Atlantida","HN-AT"
a6b94850-282b-4b33-b74a-0ddebff8e62b,"HN","Choluteca","HN-CH"
62deb2f1-c4c3-4736-b3ca-e8f175965263,"HN","Colon","HN-CL"
341c9ea2-ffa8-44dd-9938-8a5bd62f614c,"HN","Comayagua","HN-CM"
c8c17fa1-7834-41b4-80a0-b644dff0c591,"HN","Copan","HN-CP"
6f18c40e-4bfb-4ae8-9627-507852695935,"HN","Cortes","HN-CR"
0059cfb5-6c38-4bcb-908b-a1da9288f1c8,"HN","El Paraiso","HN-EP"
da230d28-79bc-462d-a0f5-a0728bb01cd9,"HN","Francisco Morazan","HN-FM"
89ceaf9c-a681-4c2a-a3a4-79f9b2c34491,"HN","Gracias a Dios","HN-GD"
6990de01-3a2c-40c5-80c6-dc5dde2ea38f,"HN","Intibuca","HN-IN"
738eddb2-e597-4abc-9ae3-84cf87ed910e,"HN","Islas de la Bahia","HN-IB"
51b3c62a-a599-462a-875c-645f1f36a0fc,"HN","La Paz","HN-LP"
dbfedfc7-361c-4920-b0c6-990a440da38e,"HN","Lempira","HN-LE"
648e148c-e984-41e2-b412-db10086a4344,"HN","Ocotepeque","HN-OC"
7e8effba-6ffa-40d4-beed-2c7cc34b0602,"HN","Olancho","HN-OL"
e8a9229b-0727-49c0-a57d-947b2ef7d9d7,"HN","Santa Barbara","HN-SB"
c7c3c8d2-3ccb-4c87-b9f0-1dde7bf9ee51,"HN","Valle","HN-VA"
23b1dcf0-294b-43ae-9107-6b3db0053cdf,"HN","Yoro","HN-YO"
14206393-0912-4bac-b157-19f3ebfdea75,"HR","Bjelovarsko-bilogorska zupanija","HR-07"
6fb936a3-fd5e-423f-83a5-6df36a9429fb,"HR","Brodsko-posavska zupanija","HR-12"
6204b53b-f5bf-4e3d-8153-27ded094a4dd,"HR","Dubrovacko-neretvanska zupanija","HR-19"
be25de31-6d15-45af-82a2-e62a405ffeb9,"HR","Grad Zagreb","HR-21"
c7e286c0-b26a-4163-8020-4592bfc59551,"HR","Istarska zupanija","HR-18"
6fe7a7ac-6dbd-46af-944f-21b1615b34df,"HR","Karlovacka zupanija","HR-04"
0d38659d-0f9e-40fd-b6e2-96c522fb015d,"HR","Koprivnicko-krizevacka zupanija","HR-06"
d294cc73-a211-4854-940f-b6b236360a37,"HR","Krapinsko-zagorska zupanija","HR-02"
83c68a5c-7006-42bc-8137-11f54df3059a,"HR","Licko-senjska zupanija","HR-09"
0a5fba65-c3fb-4676-806c-337137ee3f12,"HR","Medimurska zupanija","HR-20"
a4e03125-9998-49b5-8357-c3fe60324830,"HR","Osjecko-baranjska zupanija","HR-14"
8b04ccb4-c0cd-47bd-a82c-ce8947a39e8c,"HR","Pozesko-slavonska zupanija","HR-11"
b98431fb-c9e7-4a0e-bd0e-1094f64f7d17,"HR","Primorsko-goranska zupanija","HR-08"
db720580-e898-4076-9a79-b30e7cdfa564,"HR","Sibensko-kninska zupanija","HR-15"
108e7284-d868-4800-87bf-73e8d33236ff,"HR","Sisacko-moslavacka zupanija","HR-03"
ee880a21-bbcb-439d-abe7-888f1a75107d,"HR","Splitsko-dalmatinska zupanija","HR-17"
bbd751b5-8905-44e8-8a50-fa8bdc4948e0,"HR","Varazdinska zupanija","HR-05"
